ID_Venta,Fecha,Cliente,Ciudad,Producto,Cantidad,Precio_Unitario,Total,Clasificación
8780,2025-01-12,Michael Hudson,Medellín,Celular,8,432993,3463944,Normal
8781,2024-07-12,Melanie Johnson,Cali,Teclado,2,737639,1475278,Normal
8782,2025-02-08,Jason Bailey,Medellín,Teclado,9,569004,5121036,Alta
8783,2024-08-03,James Mcdaniel,Bogotá,Tablet,6,875872,5255232,Alta
8784,2025-01-15,Jared Lawson,Bogotá,Celular,7,207915,1455405,Normal
8785,2024-08-17,Michael Cruz,Cali,Teclado,3,1436176,4308528,Normal
8786,2024-07-02,Chase Kim,Bogotá,Teclado,4,1378790,5515160,Alta
8787,2024-08-16,Jennifer Hernandez,Cali,Teclado,6,1075599,6453594,Alta
8788,2024-05-23,Teresa Patrick,Cali,Tablet,7,1157037,8099259,Alta
8789,2024-10-31,Mrs. Kathleen Reed,Bogotá,Tablet,6,1831881,10991286,Alta
8790,2025-03-25,Dr. Vicki Price,Cartagena,Celular,5,539906,2699530,Normal
8791,2024-05-27,Natalie Smith,Cali,Monitor,2,694651,1389302,Normal
8792,2024-12-21,Crystal Lamb,Bogotá,Celular,7,188907,1322349,Normal
8793,2025-01-18,Raymond Jones,Cartagena,Teclado,5,702727,3513635,Normal
8794,2025-01-23,Thomas Thomas,Cali,Mouse,9,1037391,9336519,Alta
8795,2025-01-12,Ashley Weaver,Cartagena,Teclado,4,1898008,7592032,Alta
8796,2024-12-10,Jerry Payne,Barranquilla,Laptop,2,523319,1046638,Normal
8797,2025-02-01,Alan Warner,Barranquilla,Mouse,7,1490656,10434592,Alta
8798,2024-08-15,Jeremiah Patton,Cartagena,Mouse,7,746800,5227600,Alta
8799,2024-07-04,Shannon Strickland,Cali,Celular,1,885445,885445,Normal
8800,2025-03-05,Chelsea Tyler,Bogotá,Teclado,5,528059,2640295,Normal
8801,2025-03-01,Mary Ferguson,Medellín,Teclado,3,805824,2417472,Normal
8802,2025-03-18,Kelly Kelly,Bogotá,Monitor,9,1918519,17266671,Alta
8803,2025-03-22,Heather Hopkins,Medellín,Laptop,9,966158,8695422,Alta
8804,2024-07-13,Michael Johnson,Medellín,Celular,7,708492,4959444,Normal
8805,2024-11-19,Tammy Vaughn,Cali,Tablet,9,1704733,15342597,Alta
8806,2024-10-27,Philip Johnson,Cartagena,Celular,2,223263,446526,Normal
8807,2025-02-02,Melissa Schmidt,Bogotá,Mouse,8,1146853,9174824,Alta
8808,2025-02-14,Alexis Wolf PhD,Cartagena,Celular,1,1930996,1930996,Normal
8809,2024-08-27,Dr. Matthew Andrews,Barranquilla,Monitor,3,1065356,3196068,Normal
8810,2024-10-05,Marie Brown,Cali,Celular,8,931733,7453864,Alta
8811,2024-07-18,Phyllis Vincent,Cali,Monitor,8,1589283,12714264,Alta
8812,2024-06-22,Ronald Johnson,Barranquilla,Mouse,8,1000000,8000000,Alta
8813,2024-07-19,Mary Young,Bogotá,Monitor,7,1787414,12511898,Alta
8814,2024-11-16,Jordan Wells,Barranquilla,Teclado,2,147369,294738,Normal
8815,2024-04-22,Allison Cameron,Bogotá,Tablet,3,1003928,3011784,Normal
8816,2024-08-26,Laura Wilson,Medellín,Mouse,9,1878467,16906203,Alta
8817,2024-04-17,Colin Conner,Cali,Monitor,2,623468,1246936,Normal
8818,2024-05-09,Michael Bauer,Bogotá,Laptop,7,1982339,13876373,Alta
8819,2024-07-20,Sarah Johnson,Cartagena,Mouse,1,128911,128911,Normal
8820,2025-01-24,Tamara Harper,Cartagena,Laptop,3,223976,671928,Normal
8821,2024-12-03,Erica Hebert,Cali,Tablet,1,341310,341310,Normal
8822,2024-10-21,Julia Powell,Barranquilla,Monitor,6,342051,2052306,Normal
8823,2025-02-24,Troy Williams,Barranquilla,Mouse,4,368665,1474660,Normal
8824,2024-08-06,Sheryl Hoffman,Bogotá,Mouse,1,139123,139123,Normal
8825,2024-08-08,Lee Green,Barranquilla,Tablet,5,546087,2730435,Normal
8826,2025-03-21,Brett Johnson,Cali,Teclado,4,1442234,5768936,Alta
8827,2024-11-25,James Garcia,Bogotá,Laptop,2,137539,275078,Normal
8828,2024-06-13,Nicole Perez,Medellín,Mouse,7,1970472,13793304,Alta
8829,2024-09-27,Hunter Ortega,Barranquilla,Celular,8,1718090,13744720,Alta
8830,2024-04-29,Adrian Casey,Barranquilla,Laptop,4,539447,2157788,Normal
8831,2025-01-03,Thomas Bennett,Bogotá,Monitor,9,695620,6260580,Alta
8832,2024-12-01,Tammy Coleman,Cartagena,Tablet,3,657864,1973592,Normal
8833,2025-02-15,Lauren Johnson,Barranquilla,Laptop,6,1126151,6756906,Alta
8834,2024-09-30,Kyle Landry,Cali,Celular,7,103293,723051,Normal
8835,2024-05-13,Sherri Sanders,Barranquilla,Celular,7,469945,3289615,Normal
8836,2024-11-09,Justin Hall,Medellín,Tablet,6,234531,1407186,Normal
8837,2025-01-08,Breanna Cabrera,Barranquilla,Tablet,9,905235,8147115,Alta
8838,2024-10-29,Kevin Robles,Cartagena,Laptop,1,956192,956192,Normal
8839,2024-04-10,Robert Poole,Barranquilla,Monitor,9,1942579,17483211,Alta
8840,2024-10-06,Nicholas Kim,Bogotá,Teclado,9,125772,1131948,Normal
8841,2024-11-25,Brian Jones,Barranquilla,Celular,4,940151,3760604,Normal
8842,2024-09-09,Valerie Norman,Cartagena,Tablet,5,638459,3192295,Normal
8843,2025-03-29,Donald Smith,Bogotá,Teclado,3,1262203,3786609,Normal
8844,2024-10-16,Dr. Kristopher Jones,Cali,Teclado,7,742500,5197500,Alta
8845,2025-02-26,Sydney Kaufman,Bogotá,Teclado,2,991487,1982974,Normal
8846,2024-05-06,Kathleen Luna,Medellín,Monitor,8,1748117,13984936,Alta
8847,2024-06-02,Pamela Nicholson,Bogotá,Tablet,9,1884883,16963947,Alta
8848,2025-03-17,Jason Carter,Cali,Celular,6,1482493,8894958,Alta
8849,2024-12-15,Johnny Jones,Barranquilla,Tablet,9,601311,5411799,Alta
8850,2024-06-09,Candice Johnson,Bogotá,Laptop,6,1551028,9306168,Alta
8851,2024-04-30,Frances Rogers,Bogotá,Celular,3,798473,2395419,Normal
8852,2024-05-19,Donna Harrell,Bogotá,Tablet,3,146927,440781,Normal
8853,2024-05-28,Anna Brown,Bogotá,Celular,2,1317735,2635470,Normal
8854,2024-08-15,James Ruiz,Cali,Laptop,5,249323,1246615,Normal
8855,2024-05-27,Nicole Long,Cartagena,Mouse,4,986111,3944444,Normal
8856,2024-11-25,Nancy Carter,Cartagena,Celular,6,754616,4527696,Normal
8857,2024-07-14,Spencer Thomas,Bogotá,Mouse,5,468578,2342890,Normal
8858,2025-02-03,Thomas Bennett,Cali,Teclado,6,1370371,8222226,Alta
8859,2025-02-06,Robert Thompson,Cali,Monitor,4,467440,1869760,Normal
8860,2024-11-13,Christine Cook,Bogotá,Laptop,3,900282,2700846,Normal
8861,2024-09-24,Jaime Williams,Medellín,Celular,1,709524,709524,Normal
8862,2024-05-22,Brandon Stevens,Bogotá,Laptop,5,1587795,7938975,Alta
8863,2024-09-07,Alexis Holland,Medellín,Teclado,6,1756382,10538292,Alta
8864,2025-03-18,Kimberly Chang,Bogotá,Mouse,5,367093,1835465,Normal
8865,2024-11-12,Monica Johnson,Medellín,Monitor,5,392725,1963625,Normal
8866,2024-12-31,Mrs. Erica Whitaker,Medellín,Laptop,6,696396,4178376,Normal
8867,2024-12-05,Justin Wright,Bogotá,Mouse,4,1830489,7321956,Alta
8868,2024-08-27,Gerald Brown,Medellín,Teclado,4,1571525,6286100,Alta
8869,2024-10-13,Joseph Gibson,Barranquilla,Teclado,8,867394,6939152,Alta
8870,2025-02-07,Shane Lee,Cartagena,Teclado,8,1722654,13781232,Alta
8871,2024-10-05,Mrs. Sara Wilson,Cali,Mouse,3,1906406,5719218,Alta
8872,2024-10-05,Tony Robinson,Medellín,Celular,7,831010,5817070,Alta
8873,2024-07-09,Kenneth Simmons,Medellín,Tablet,5,1542437,7712185,Alta
8874,2024-09-27,Nathaniel Diaz,Cali,Laptop,5,826780,4133900,Normal
8875,2024-09-22,Heather Diaz PhD,Medellín,Tablet,3,1958060,5874180,Alta
8876,2024-04-07,Katelyn Brown,Cali,Teclado,2,1830510,3661020,Normal
8877,2025-03-05,Jessica Davis,Bogotá,Tablet,3,182009,546027,Normal
8878,2024-09-22,Zachary Watson,Barranquilla,Mouse,7,1327552,9292864,Alta
8879,2024-04-09,Mrs. Tina Moses,Barranquilla,Teclado,3,602990,1808970,Normal
8880,2024-08-11,Catherine Wallace,Cartagena,Teclado,2,1491677,2983354,Normal
8881,2024-09-26,Kim Thomas,Medellín,Monitor,4,946142,3784568,Normal
8882,2024-09-22,Alexis Medina,Cartagena,Monitor,5,1141207,5706035,Alta
8883,2024-12-19,Kyle Williams,Bogotá,Mouse,7,985286,6897002,Alta
8884,2025-01-13,Arthur Davis,Barranquilla,Mouse,1,105224,105224,Normal
8885,2024-11-27,Mark Bush,Bogotá,Tablet,8,277390,2219120,Normal
8886,2024-06-20,Michael Mcneil,Bogotá,Laptop,3,1973357,5920071,Alta
8887,2024-12-02,Jill Roach,Medellín,Tablet,6,1472286,8833716,Alta
8888,2024-04-19,Jessica Smith,Bogotá,Mouse,4,1595122,6380488,Alta
8889,2024-04-23,Elizabeth Holt,Barranquilla,Laptop,5,1682299,8411495,Alta
8890,2024-06-18,Brandy Hamilton,Cartagena,Tablet,6,945416,5672496,Alta
8891,2024-10-04,Jasmine Wells,Barranquilla,Celular,2,1633856,3267712,Normal
8892,2025-03-14,Michael Kelly,Medellín,Celular,3,204395,613185,Normal
8893,2024-11-04,Travis Fuller,Barranquilla,Laptop,8,1446121,11568968,Alta
8894,2024-10-12,Amanda Meyer,Cali,Monitor,8,860454,6883632,Alta
8895,2024-08-23,Karla May,Cartagena,Laptop,1,1872973,1872973,Normal
8896,2024-09-24,Deborah Garcia,Cali,Tablet,8,501981,4015848,Normal
8897,2024-05-08,Robyn Hayes,Cali,Teclado,2,878752,1757504,Normal
8898,2024-12-14,Kurt Washington,Medellín,Celular,8,1729262,13834096,Alta
8899,2024-10-14,Jacob Morrison,Bogotá,Teclado,5,1185504,5927520,Alta
8900,2025-01-19,Jasmine Jacobson,Cali,Celular,1,1125964,1125964,Normal
8901,2025-02-11,Craig Anderson,Barranquilla,Tablet,8,530035,4240280,Normal
8902,2024-10-07,Kendra Peterson,Bogotá,Celular,5,675670,3378350,Normal
8903,2024-10-28,Alan Johnson,Barranquilla,Laptop,1,1989345,1989345,Normal
8904,2024-07-11,James Burgess,Barranquilla,Teclado,4,1343970,5375880,Alta
8905,2025-02-11,Karen Herrera,Bogotá,Mouse,1,1000963,1000963,Normal
8906,2024-05-06,Michael Smith,Bogotá,Teclado,9,1074031,9666279,Alta
8907,2025-02-28,Mario Cole,Barranquilla,Tablet,2,1089237,2178474,Normal
8908,2025-01-03,Melissa Thompson,Medellín,Mouse,8,965500,7724000,Alta
8909,2024-08-14,Lindsay Wright,Cartagena,Teclado,4,364427,1457708,Normal
8910,2024-05-21,Rebecca Bean,Cartagena,Tablet,9,1055256,9497304,Alta
8911,2024-08-15,Valerie Smith,Medellín,Monitor,2,575747,1151494,Normal
8912,2024-12-22,Joseph Ross,Bogotá,Laptop,3,426590,1279770,Normal
8913,2024-10-03,Connor Schaefer,Barranquilla,Celular,2,1599573,3199146,Normal
8914,2024-08-20,Richard Smith,Cartagena,Celular,5,459403,2297015,Normal
8915,2024-07-16,Ashley Jones,Barranquilla,Celular,1,617555,617555,Normal
8916,2024-10-31,Lori Walker,Medellín,Monitor,3,1188181,3564543,Normal
8917,2024-10-16,Chelsea Wise,Barranquilla,Laptop,1,1457220,1457220,Normal
8918,2024-12-19,Thomas Bradshaw,Medellín,Teclado,8,1123083,8984664,Alta
8919,2024-09-05,Derek Gray,Bogotá,Teclado,4,239787,959148,Normal
8920,2024-04-15,John Clements,Medellín,Laptop,3,293978,881934,Normal
8921,2024-08-05,Desiree Townsend,Medellín,Mouse,8,1512601,12100808,Alta
8922,2024-09-12,Amy Cortez,Cartagena,Laptop,9,1228851,11059659,Alta
8923,2024-06-30,Robin Lucero,Barranquilla,Celular,8,1826806,14614448,Alta
8924,2024-06-09,Stefanie Dean,Cartagena,Teclado,6,784831,4708986,Normal
8925,2025-01-26,Erin Marshall,Cali,Laptop,3,1815526,5446578,Alta
8926,2025-01-21,Aaron Brown,Medellín,Teclado,8,380789,3046312,Normal
8927,2024-07-29,Jasmine Petersen,Cali,Laptop,5,1018527,5092635,Alta
8928,2024-12-22,Linda Porter,Cartagena,Tablet,5,1109195,5545975,Alta
8929,2024-05-01,Tracy Guzman,Barranquilla,Celular,9,1959905,17639145,Alta
8930,2024-10-18,Brandon Crawford,Cartagena,Laptop,1,639725,639725,Normal
8931,2025-03-18,Joseph Sparks,Barranquilla,Monitor,7,1356502,9495514,Alta
8932,2024-12-14,Jason Cook,Barranquilla,Laptop,8,1454511,11636088,Alta
8933,2024-12-26,Catherine Hensley,Bogotá,Tablet,3,1573367,4720101,Normal
8934,2024-10-29,Evelyn Manning,Medellín,Monitor,8,148198,1185584,Normal
8935,2024-07-16,Lori Mahoney,Cartagena,Monitor,1,991971,991971,Normal
8936,2024-07-27,Susan Wilson,Barranquilla,Laptop,8,423763,3390104,Normal
8937,2025-02-26,Richard Rose,Cartagena,Tablet,7,1077828,7544796,Alta
8938,2024-07-14,Karen Lynch,Cartagena,Monitor,4,906573,3626292,Normal
8939,2024-09-17,Dylan Johnson,Barranquilla,Celular,7,1801544,12610808,Alta
8940,2024-06-11,Gregory Townsend,Cali,Mouse,7,878689,6150823,Alta
8941,2024-07-21,Matthew Knapp,Medellín,Celular,1,1477540,1477540,Normal
8942,2024-11-03,Debra Garcia,Medellín,Teclado,3,1176670,3530010,Normal
8943,2024-10-01,Hannah Smith,Bogotá,Teclado,7,1658140,11606980,Alta
8944,2024-07-10,Alex Reilly,Bogotá,Tablet,5,1031970,5159850,Alta
8945,2024-12-24,Stephanie Huff,Bogotá,Monitor,9,1317769,11859921,Alta
8946,2024-07-10,James Reyes,Medellín,Celular,7,559655,3917585,Normal
8947,2025-02-03,Jodi Robinson DDS,Cali,Celular,3,1190713,3572139,Normal
8948,2024-10-29,Ashlee Carter,Medellín,Mouse,1,468969,468969,Normal
8949,2024-06-04,Angela Lara,Medellín,Tablet,5,1403164,7015820,Alta
8950,2024-12-06,Wendy Smith,Medellín,Monitor,5,208385,1041925,Normal
8951,2024-07-10,Jesse Butler,Medellín,Tablet,7,1951373,13659611,Alta
8952,2024-07-14,Jorge Edwards,Cali,Laptop,1,974362,974362,Normal
8953,2024-10-19,Laurie Henderson,Bogotá,Celular,2,1950979,3901958,Normal
8954,2025-02-20,James Vasquez,Cartagena,Tablet,6,229076,1374456,Normal
8955,2024-12-15,Eric Taylor,Bogotá,Tablet,8,732651,5861208,Alta
8956,2024-10-13,Devon Henderson,Bogotá,Mouse,4,1704223,6816892,Alta
8957,2025-03-22,Pamela Lin,Cartagena,Laptop,3,1968188,5904564,Alta
8958,2024-05-13,Dawn Rojas,Medellín,Teclado,3,623277,1869831,Normal
8959,2025-03-15,John Williams,Cali,Celular,3,1351823,4055469,Normal
8960,2025-01-26,Christopher Schneider,Cali,Mouse,2,1834148,3668296,Normal
8961,2024-05-24,Brandon Shah,Bogotá,Tablet,1,1643929,1643929,Normal
8962,2024-09-09,Sherry Hall,Cartagena,Celular,5,1200143,6000715,Alta
8963,2024-04-22,Ashley Aguirre,Barranquilla,Teclado,5,1888442,9442210,Alta
8964,2024-09-01,Dr. Ashley Davis,Medellín,Tablet,5,1573148,7865740,Alta
8965,2024-09-14,Mark Ortega,Bogotá,Laptop,4,1039459,4157836,Normal
8966,2024-10-13,Jordan Casey,Cali,Celular,3,912572,2737716,Normal
8967,2024-09-06,Colton Williamson,Cartagena,Mouse,3,866466,2599398,Normal
8968,2024-10-31,Joseph Lee,Cartagena,Laptop,2,1599616,3199232,Normal
8969,2024-09-30,Aaron Chen,Bogotá,Teclado,5,1974333,9871665,Alta
8970,2024-12-29,Kent Bell,Barranquilla,Teclado,4,286504,1146016,Normal
8971,2024-05-24,Angela Mendoza,Cali,Celular,6,308640,1851840,Normal
8972,2024-12-14,Carlos Hanna,Bogotá,Teclado,2,1930127,3860254,Normal
8973,2025-02-05,Ernest Ortiz,Barranquilla,Monitor,2,967094,1934188,Normal
8974,2024-04-28,Jeffrey Vega,Cartagena,Mouse,8,1479138,11833104,Alta
8975,2024-12-31,Virginia Navarro,Medellín,Celular,6,537919,3227514,Normal
8976,2025-03-14,Edwin Reeves,Cali,Monitor,3,1642615,4927845,Normal
8977,2025-02-11,Nicholas Martin,Cali,Teclado,5,768165,3840825,Normal
8978,2025-02-08,Vincent Thomas,Barranquilla,Celular,3,1932396,5797188,Alta
8979,2025-03-06,Amy Davis,Bogotá,Monitor,2,104400,208800,Normal
8980,2025-03-06,Christopher Skinner,Cartagena,Teclado,3,1452334,4357002,Normal
8981,2024-08-05,Kathy Bullock,Barranquilla,Tablet,1,585305,585305,Normal
8982,2024-10-30,Kim Johnston,Medellín,Tablet,7,1754964,12284748,Alta
8983,2025-03-23,Frances Miller,Medellín,Laptop,6,513725,3082350,Normal
8984,2025-02-14,Jonathon Todd,Medellín,Tablet,5,594539,2972695,Normal
8985,2024-12-12,Dustin Duarte,Barranquilla,Monitor,6,1214876,7289256,Alta
8986,2024-08-06,Linda Bailey,Cartagena,Mouse,8,1562311,12498488,Alta
8987,2025-03-12,Ryan Powell,Cali,Tablet,3,1867610,5602830,Alta
8988,2025-01-26,Lauren Elliott,Bogotá,Celular,3,1748958,5246874,Alta
8989,2024-10-18,Cindy Turner,Cali,Celular,5,1033679,5168395,Alta
8990,2024-04-13,Brenda Wilson,Cartagena,Celular,5,1471362,7356810,Alta
8991,2025-02-12,Randall Perez,Cali,Tablet,1,815483,815483,Normal
8992,2024-11-20,Charles Fitzgerald,Barranquilla,Tablet,4,1276443,5105772,Alta
8993,2024-11-24,Emma Garcia,Medellín,Laptop,9,1306595,11759355,Alta
8994,2025-01-14,Tiffany Pierce,Cartagena,Mouse,8,245286,1962288,Normal
8995,2025-02-11,Kristen Austin,Cartagena,Mouse,3,842318,2526954,Normal
8996,2024-07-01,William Travis,Cali,Teclado,5,1800906,9004530,Alta
8997,2024-05-21,Nathan Weiss,Barranquilla,Laptop,5,434479,2172395,Normal
8998,2024-04-08,Adriana Lang,Cali,Monitor,7,852917,5970419,Alta
8999,2025-03-25,Justin Gibson,Cali,Celular,8,1621837,12974696,Alta
9000,2024-06-21,Eric Mills,Cartagena,Tablet,9,1813910,16325190,Alta
9001,2025-01-12,Philip Glass,Cali,Teclado,7,543432,3804024,Normal
9002,2025-02-20,Robert Schmidt,Medellín,Teclado,2,728273,1456546,Normal
9003,2025-03-27,Annette Weaver,Cali,Tablet,8,412642,3301136,Normal
9004,2024-08-10,Daniel Stanley,Medellín,Laptop,8,159571,1276568,Normal
9005,2024-09-11,Matthew Sparks,Cartagena,Teclado,2,1942005,3884010,Normal
9006,2025-01-06,Cody Gray,Barranquilla,Mouse,6,830270,4981620,Normal
9007,2024-10-18,Cindy Kelly,Medellín,Laptop,1,923332,923332,Normal
9008,2025-01-14,Alicia Wilson,Barranquilla,Tablet,7,1937461,13562227,Alta
9009,2024-09-15,Regina Ward,Barranquilla,Laptop,2,362682,725364,Normal
9010,2025-01-30,Joanna Nelson,Medellín,Mouse,5,1224727,6123635,Alta
9011,2024-10-07,Joanne Lane,Cartagena,Celular,7,1703457,11924199,Alta
9012,2024-07-20,Crystal Orozco,Bogotá,Tablet,9,1281951,11537559,Alta
9013,2024-11-22,Amanda Wright,Barranquilla,Mouse,1,1335221,1335221,Normal
9014,2024-06-29,David Mason,Barranquilla,Tablet,9,608152,5473368,Alta
9015,2024-11-07,Nicholas Yates,Cartagena,Mouse,5,1931604,9658020,Alta
9016,2024-11-09,Denise Mason,Cartagena,Mouse,6,1206960,7241760,Alta
9017,2024-06-06,Meghan Conner,Cali,Teclado,8,674831,5398648,Alta
9018,2024-04-23,David Bowman,Cartagena,Teclado,2,1756956,3513912,Normal
9019,2024-05-27,Andrew Ballard,Barranquilla,Teclado,7,1641431,11490017,Alta
9020,2024-04-24,Jeffrey Berry,Medellín,Celular,4,528243,2112972,Normal
9021,2024-11-12,Jeremy Johnson MD,Bogotá,Celular,9,262540,2362860,Normal
9022,2024-06-16,Meagan Hurley,Cali,Mouse,6,1596478,9578868,Alta
9023,2024-06-15,Darryl Campbell,Medellín,Monitor,7,1484947,10394629,Alta
9024,2025-03-05,Kevin Wood,Bogotá,Tablet,6,330186,1981116,Normal
9025,2024-12-10,Devon Schultz,Bogotá,Teclado,8,425319,3402552,Normal
9026,2024-07-11,Lauren Yang,Bogotá,Tablet,6,1762132,10572792,Alta
9027,2024-06-14,Carla Roberts,Medellín,Mouse,7,1172516,8207612,Alta
9028,2024-11-01,Sally Beltran,Cali,Laptop,8,1709345,13674760,Alta
9029,2024-12-16,William Wyatt,Cali,Mouse,1,955672,955672,Normal
9030,2024-12-11,Scott Bryan,Bogotá,Celular,4,1444698,5778792,Alta
9031,2024-06-13,Steven Washington,Medellín,Monitor,6,1293859,7763154,Alta
9032,2025-03-23,Brian Mckinney,Bogotá,Laptop,1,1721730,1721730,Normal
9033,2024-05-30,Nathan Olson,Cartagena,Tablet,4,398657,1594628,Normal
9034,2025-04-05,Mark Williams,Cali,Celular,6,1224290,7345740,Alta
9035,2025-01-03,David Villa,Barranquilla,Teclado,7,1631503,11420521,Alta
9036,2024-12-20,John Hart,Bogotá,Laptop,6,1363059,8178354,Alta
9037,2024-10-17,Casey Buckley,Cartagena,Celular,4,1401637,5606548,Alta
9038,2024-05-31,Emma Smith,Cali,Tablet,7,394585,2762095,Normal
9039,2024-11-16,Amber Peterson,Medellín,Mouse,2,1898318,3796636,Normal
9040,2024-06-06,Hannah Fields,Cali,Tablet,6,1033124,6198744,Alta
9041,2024-06-01,Carla Combs,Medellín,Laptop,5,1433564,7167820,Alta
9042,2024-08-13,Mike Figueroa,Medellín,Laptop,2,152200,304400,Normal
9043,2025-03-02,Leonard Weaver,Bogotá,Mouse,9,743895,6695055,Alta
9044,2025-02-24,Becky Harding,Bogotá,Laptop,7,1311237,9178659,Alta
9045,2025-01-15,Martin Herring,Cali,Monitor,3,1718850,5156550,Alta
9046,2024-07-28,Patrick Perez,Cartagena,Teclado,7,1331734,9322138,Alta
9047,2024-09-19,Sara Alvarado MD,Cali,Celular,6,695934,4175604,Normal
9048,2025-01-26,Sarah Fernandez,Barranquilla,Mouse,7,194476,1361332,Normal
9049,2024-11-19,Lauren Phillips,Medellín,Tablet,4,396729,1586916,Normal
9050,2024-06-03,Tracey Schneider,Medellín,Tablet,8,1745013,13960104,Alta
9051,2024-05-08,Adam Walker,Bogotá,Teclado,8,1972095,15776760,Alta
9052,2025-02-21,Sandy Erickson MD,Cartagena,Laptop,7,609179,4264253,Normal
9053,2024-09-17,Sara Garcia,Bogotá,Laptop,7,1286879,9008153,Alta
9054,2024-08-29,Kimberly Martin,Barranquilla,Tablet,8,766574,6132592,Alta
9055,2024-08-02,Tony Clark,Cali,Teclado,1,1147434,1147434,Normal
9056,2024-08-29,Sheena Davidson,Cali,Tablet,6,430557,2583342,Normal
9057,2024-10-19,Joseph Castillo,Cartagena,Laptop,2,1770607,3541214,Normal
9058,2024-05-17,Nicholas Bradley,Bogotá,Mouse,1,1922638,1922638,Normal
9059,2024-07-31,Michele Garcia,Bogotá,Celular,7,1906327,13344289,Alta
9060,2025-01-05,Jeffery Todd,Barranquilla,Laptop,6,1018651,6111906,Alta
9061,2024-06-12,Paul West,Cali,Mouse,5,1393893,6969465,Alta
9062,2025-03-30,Larry Dillon,Bogotá,Celular,5,1460109,7300545,Alta
9063,2024-05-23,Ruth Bell,Cartagena,Monitor,9,1265386,11388474,Alta
9064,2024-04-23,Sylvia Hernandez,Cali,Teclado,9,1811545,16303905,Alta
9065,2024-06-06,Stephanie Hayden,Barranquilla,Mouse,6,481427,2888562,Normal
9066,2025-01-29,Ricardo Elliott,Cartagena,Monitor,3,371881,1115643,Normal
9067,2024-09-17,Christopher Ferrell,Medellín,Laptop,7,1447471,10132297,Alta
9068,2024-11-14,Steven Smith,Barranquilla,Teclado,4,403046,1612184,Normal
9069,2024-09-01,Todd Riggs,Cartagena,Mouse,5,1416326,7081630,Alta
9070,2024-07-21,Derrick Patel,Bogotá,Laptop,7,675063,4725441,Normal
9071,2024-11-29,Nicole Williams,Medellín,Teclado,7,488145,3417015,Normal
9072,2024-11-12,Lisa Mcdaniel,Barranquilla,Teclado,8,800046,6400368,Alta
9073,2025-01-06,Kathryn Newman,Bogotá,Laptop,1,1270490,1270490,Normal
9074,2024-11-17,Melissa Wagner,Medellín,Laptop,5,1852517,9262585,Alta
9075,2025-01-16,Tanner Wilson,Cali,Mouse,9,734685,6612165,Alta
9076,2025-01-19,Christopher Hall,Bogotá,Teclado,7,543090,3801630,Normal
9077,2024-08-22,Katherine Johnson,Cartagena,Mouse,2,1280743,2561486,Normal
9078,2024-04-12,Sharon Johnson,Barranquilla,Teclado,1,316819,316819,Normal
9079,2024-09-01,Dawn Snow,Medellín,Mouse,8,427406,3419248,Normal
9080,2024-08-15,Elizabeth Cunningham,Bogotá,Laptop,9,1365853,12292677,Alta
9081,2024-06-13,Kristin Newton,Cali,Laptop,5,445059,2225295,Normal
9082,2024-04-28,Kevin Scott,Barranquilla,Tablet,6,646353,3878118,Normal
9083,2024-05-14,Joanna Baxter,Barranquilla,Mouse,2,1983852,3967704,Normal
9084,2024-09-25,Steven Cooper,Bogotá,Tablet,5,837077,4185385,Normal
9085,2024-05-15,Andrea Baker,Cali,Tablet,4,608896,2435584,Normal
9086,2024-07-04,Kathleen Martinez,Medellín,Monitor,8,971135,7769080,Alta
9087,2025-03-24,Stephanie Rodriguez,Bogotá,Teclado,8,485179,3881432,Normal
9088,2024-12-04,Kevin Campbell,Medellín,Celular,5,1027591,5137955,Alta
9089,2024-11-08,Nathan Nguyen,Barranquilla,Monitor,8,1940690,15525520,Alta
9090,2025-03-27,Lisa Carrillo,Medellín,Teclado,6,748944,4493664,Normal
